0.1056,0.39496
0.1066,0.39479
0.1068,0.39501
0.1081,0.39505
0.1095,0.39509
0.1108,0.39513
0.1121,0.39518
0.1126,0.39497
0.1134,0.39523
0.1147,0.39527
0.1160,0.39532
0.1174,0.39536
0.1186,0.39516
0.1187,0.3954
0.1200,0.39545
0.1214,0.3955
0.1227,0.39555
0.1241,0.3956
0.1247,0.39536
0.1254,0.39565
0.1268,0.3957
0.1281,0.39575
0.1295,0.3958
0.1308,0.39558
0.1309,0.39585
0.1322,0.39591
0.1336,0.39596
0.1350,0.39602
0.1363,0.39608
0.1370,0.3958
0.1377,0.39613
0.1391,0.39619
0.1405,0.39625
0.1419,0.39631
0.1432,0.39604
0.1432,0.39637
0.1446,0.39643
0.1460,0.39649
0.1474,0.39655
0.1488,0.39661
0.1494,0.39629
0.1502,0.39668
0.1516,0.39674
0.1530,0.39681
0.1544,0.39687
0.1557,0.39656
0.1558,0.39693
0.1573,0.397
0.1587,0.39706
0.1601,0.39713
0.1615,0.3972
0.1620,0.39683
0.1629,0.39727
0.1644,0.39735
0.1658,0.39742
0.1672,0.39749
0.1684,0.39712
0.1686,0.39756
0.1701,0.39764
0.1715,0.39771
0.1729,0.39779
0.1744,0.39786
0.1748,0.39743
0.1758,0.39793
0.1773,0.39801
0.1787,0.39808
0.1802,0.39816
0.1812,0.39774
0.1816,0.39823
0.1831,0.39831
0.1845,0.3984
0.1860,0.39847
0.1874,0.39855
0.1877,0.39807
0.1889,0.39864
0.1904,0.39872
0.1918,0.3988
0.1933,0.39889
0.1942,0.39842
0.1948,0.39897
0.1962,0.39906
0.1977,0.39915
0.1992,0.39925
0.2007,0.39933
0.2007,0.39877
0.2021,0.39942
0.2036,0.39951
0.2051,0.3996
0.2066,0.39969
0.2073,0.39915
0.2081,0.39979
0.2096,0.39988
0.2110,0.39998
0.2125,0.40008
0.2139,0.39953
0.2140,0.40017
0.2155,0.40027
0.2170,0.40037
0.2185,0.40047
0.2200,0.40057
0.2206,0.39994
0.2216,0.40066
0.2231,0.40076
0.2246,0.40087
0.2261,0.40097
0.2273,0.40035
0.2276,0.40107
0.2291,0.40117
0.2306,0.40128
0.2322,0.40139
0.2337,0.4015
0.2340,0.40079
0.2352,0.4016
0.2367,0.40171
0.2383,0.40182
0.2398,0.40193
0.2408,0.40124
0.2413,0.40204
0.2429,0.40215
0.2444,0.40227
0.2460,0.40238
0.2475,0.4025
0.2476,0.4017
0.2491,0.40261
0.2506,0.40273
0.2522,0.40285
0.2537,0.40297
0.2544,0.40218
0.2553,0.40308
0.2568,0.4032
0.2584,0.40333
0.2599,0.40345
0.2613,0.40268
0.2615,0.40357
0.2631,0.4037
0.2647,0.40383
0.2662,0.40395
0.2678,0.40408
0.2682,0.40319
0.2694,0.4042
0.2710,0.40433
0.2725,0.40446
0.2741,0.40459
0.2751,0.40372
0.2757,0.40472
0.2773,0.40486
0.2789,0.40499
0.2805,0.40513
0.2821,0.40527
0.2821,0.40427
0.2837,0.40541
0.2853,0.40554
0.2869,0.40568
0.2885,0.40582
0.2891,0.40484
0.2901,0.40596
0.2917,0.40611
0.2934,0.40625
0.2950,0.4064
0.2962,0.40542
0.2966,0.40654
0.2982,0.40669
0.2999,0.40684
0.3015,0.40698
0.3031,0.40712
0.3034,0.40603
0.3048,0.40727
0.3064,0.40742
0.3080,0.40758
0.3097,0.40773
0.3107,0.40668
0.3113,0.40788
0.3130,0.40804
0.3146,0.4082
0.3163,0.40836
0.3180,0.40853
0.3182,0.40735
0.3196,0.40869
0.3213,0.40886
0.3230,0.40902
0.3246,0.40919
0.3257,0.40804
0.3263,0.40935
0.3280,0.40951
0.3297,0.40967
0.3314,0.40984
0.3331,0.41001
0.3332,0.40875
0.3348,0.41018
0.3364,0.41035
0.3381,0.41053
0.3398,0.41071
0.3408,0.40948
0.3415,0.41089
0.3432,0.41107
0.3450,0.41125
0.3467,0.41142
0.3483,0.41023
0.3484,0.4116
0.3501,0.41179
0.3518,0.41198
0.3536,0.41217
0.3553,0.41235
0.3559,0.411
0.3571,0.41254
0.3588,0.41273
0.3605,0.41293
0.3623,0.41312
0.3634,0.41179
0.3640,0.41332
0.3658,0.41351
0.3676,0.41371
0.3693,0.41391
0.3710,0.4126
0.3711,0.41412
0.3729,0.41432
0.3746,0.41453
0.3764,0.41473
0.3782,0.41494
0.3786,0.41343
0.3800,0.41514
0.3818,0.41535
0.3836,0.41556
0.3854,0.41578
0.3862,0.41427
0.3872,0.41599
0.3890,0.41621
0.3908,0.41643
0.3926,0.41665
0.3938,0.41514
0.3944,0.41688
0.3962,0.4171
0.3981,0.41733
0.3999,0.41755
0.4014,0.41603
0.4017,0.41778
0.4036,0.418
0.4055,0.41823
0.4073,0.41847
0.4090,0.41694
0.4092,0.41871
0.4110,0.41895
0.4129,0.41919
0.4148,0.41944
0.4166,0.41787
0.4166,0.41968
0.4185,0.41992
0.4204,0.42017
0.4223,0.42042
0.4242,0.41882
0.4242,0.42067
0.4261,0.42092
0.4280,0.42117
0.4299,0.42142
0.4318,0.41979
0.4318,0.42168
0.4337,0.42195
0.4357,0.42221
0.4376,0.42247
0.4394,0.42077
0.4395,0.42274
0.4415,0.42301
0.4434,0.42328
0.4454,0.42355
0.4470,0.42179
0.4473,0.42382
0.4493,0.4241
0.4513,0.42438
0.4532,0.42467
0.4546,0.42283
0.4552,0.42496
0.4572,0.42524
0.4592,0.42553
0.4612,0.42582
0.4623,0.4239
0.4632,0.42611
0.4652,0.42641
0.4672,0.4267
0.4692,0.42699
0.4700,0.42499
0.4713,0.42729
0.4733,0.4276
0.4753,0.42791
0.4774,0.42822
0.4777,0.42612
0.4794,0.42853
0.4815,0.42885
0.4836,0.42917
0.4855,0.42727
0.4857,0.42949
0.4877,0.42981
0.4898,0.43014
0.4919,0.43047
0.4933,0.42845
0.4940,0.4308
0.4961,0.43114
0.4982,0.43147
0.5003,0.43181
0.5011,0.42966
0.5025,0.43215
0.5046,0.4325
0.5068,0.43285
0.5089,0.4332
0.5090,0.4309
0.5110,0.43355
0.5132,0.43392
0.5154,0.43429
0.5168,0.43217
0.5176,0.43466
0.5198,0.43503
0.5220,0.4354
0.5242,0.43578
0.5247,0.43346
0.5264,0.43616
0.5286,0.43655
0.5308,0.43694
0.5326,0.43479
0.5331,0.43733
0.5353,0.43773
0.5376,0.43813
0.5398,0.43853
0.5405,0.43615
0.5421,0.43894
0.5444,0.43935
0.5467,0.43977
0.5484,0.43754
0.5490,0.44018
0.5513,0.4406
0.5536,0.44103
0.5559,0.44147
0.5563,0.43896
0.5583,0.4419
0.5606,0.44233
0.5629,0.44277
0.5641,0.44039
0.5653,0.44322
0.5677,0.44368
0.5701,0.44413
0.5720,0.44186
0.5724,0.4446
0.5748,0.44507
0.5773,0.44555
0.5797,0.44602
0.5798,0.44335
0.5821,0.4465
0.5845,0.44698
0.5870,0.44747
0.5876,0.44488
0.5894,0.44796
0.5919,0.44847
0.5944,0.44899
0.5953,0.44643
0.5969,0.44951
0.5994,0.45003
0.6020,0.45055
0.6031,0.448
0.6045,0.45109
0.6070,0.45163
0.6096,0.45217
0.6108,0.44961
0.6121,0.45272
0.6147,0.45328
0.6173,0.45385
0.6185,0.45124
0.6199,0.45442
0.6225,0.455
0.6252,0.45558
0.6261,0.4529
0.6278,0.45617
0.6305,0.45677
0.6331,0.45737
0.6337,0.4546
0.6358,0.45798
0.6385,0.45859
0.6412,0.45922
0.6413,0.45633
0.6439,0.45985
0.6466,0.46049
0.6488,0.4581
0.6494,0.46115
0.6522,0.46182
0.6550,0.46249
0.6564,0.45988
0.6578,0.46317
0.6606,0.46386
0.6634,0.46456
0.6638,0.46171
0.6662,0.46528
0.6691,0.466
0.6713,0.46356
0.6720,0.46675
0.6748,0.46749
0.6777,0.46824
0.6787,0.46546
0.6806,0.469
0.6836,0.46978
0.6861,0.4674
0.6866,0.47057
0.6895,0.47136
0.6925,0.47217
0.6934,0.46938
0.6955,0.47299
0.6985,0.47384
0.7007,0.47138
0.7016,0.4747
0.7046,0.47557
0.7077,0.47645
0.7079,0.47343
0.7108,0.47734
0.7139,0.47825
0.7151,0.47551
0.7171,0.47918
0.7202,0.48013
0.7222,0.47763
0.7234,0.48109
0.7266,0.48206
0.7293,0.47979
0.7299,0.48306
0.7331,0.48409
0.7363,0.482
0.7364,0.48513
0.7397,0.48619
0.7429,0.48728
0.7432,0.48424
0.7463,0.48839
0.7497,0.48952
0.7501,0.48653
0.7530,0.49066
0.7564,0.49184
0.7569,0.48888
0.7599,0.49304
0.7633,0.49427
0.7637,0.49127
0.7668,0.49552
0.7703,0.49681
0.7704,0.4937
0.7738,0.49811
0.7770,0.49619
0.7774,0.49946
0.7810,0.50084
0.7835,0.49872
0.7846,0.50226
0.7882,0.50371
0.7900,0.50131
0.7919,0.50519
0.7956,0.50672
0.7964,0.50396
0.7993,0.5083
0.8026,0.50667
0.8031,0.50992
0.8069,0.51159
0.8088,0.50943
0.8107,0.51332
0.8146,0.5151
0.8150,0.51227
0.8185,0.51693
0.8210,0.51518
0.8224,0.51883
0.8264,0.52078
0.8269,0.51816
0.8304,0.52281
0.8328,0.52123
0.8344,0.52492
0.8385,0.52715
0.8386,0.52438
0.8426,0.52945
0.8442,0.5276
0.8468,0.53184
0.8497,0.5309
0.8510,0.53433
0.8551,0.53427
0.8552,0.53695
0.8595,0.53971
0.8603,0.53771
0.8638,0.5426
0.8654,0.54123
0.8682,0.54565
0.8704,0.54484
0.8727,0.54886
0.8752,0.5485
0.8771,0.55227
0.8797,0.55215
0.8817,0.55355
0.8839,0.55356
0.8862,0.55348
0.8879,0.55349
0.8904,0.55342
0.8915,0.55343
0.8938,0.55338
0.8945,0.55339
0.8964,0.55335
0.8970,0.55335
0.8984,0.55332
0.8988,0.55333
0.8997,0.55331
0.8999,0.55331
0.9004,0.5533
0.9005,0.5533
