0.1412,0.4959
0.13977,0.49585
0.1383,0.49579
0.13725,0.49576
0.13597,0.49571
0.13414,0.49564
0.13285,0.4956
0.13229,0.49558
0.13173,0.49556
0.13133,0.49554
0.13017,0.4955
0.12865,0.49545
0.12742,0.49541
0.12672,0.49538
0.12576,0.49535
0.12332,0.49527
0.12103,0.49519
0.11949,0.49514
0.11767,0.49508
0.11657,0.49505
0.11624,0.49504
0.11569,0.49502
0.11493,0.495
0.11498,0.495
0.11538,0.49501
0.11494,0.495
0.11388,0.49497
0.11154,0.4949
0.10965,0.49484
0.10921,0.49483
0.10902,0.49482
0.10772,0.49478
0.10647,0.49475
0.10569,0.49473
0.10441,0.49469
0.10364,0.49467
0.10287,0.49465
0.10161,0.49461
0.10074,0.49459
0.10008,0.49457
0.098772,0.49454
0.097832,0.49451
0.097963,0.49451
0.097853,0.49451
0.097848,0.49451
0.098388,0.49453
0.097781,0.49451
0.097,0.49449
0.096173,0.49447
0.095142,0.49444
0.094478,0.49442
0.093596,0.4944
0.091774,0.49436
0.090809,0.49433
0.090785,0.49433
0.090546,0.49433
0.089337,0.4943
0.088229,0.49427
0.086726,0.49424
0.085596,0.49421
0.084992,0.4942
0.084566,0.49419
0.084054,0.49418
0.082487,0.49414
0.080408,0.49409
0.079998,0.49409
0.079613,0.49408
0.080092,0.49409
0.080203,0.49409
0.079633,0.49408
0.07885,0.49406
0.077638,0.49404
0.077199,0.49403
0.078855,0.49406
0.080865,0.4941
0.082112,0.49413
0.08212,0.49413
0.083173,0.49416
0.084495,0.49419
